geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
78290,-15.45059207987621,-58.737465392678395
78293,-15.769887961400773,-58.31194691401783
78295,-15.457173329488239,-58.584997685024234
78300,-14.615108078258483,-57.514783438197206
78307,-13.723170179440901,-59.25834528253075
78310,-13.658483691777999,-59.78450051842196
78320,-11.422656268105673,-58.779227239204424
78325,-10.185039835290208,-59.46058180214843
78330,-9.8952995645915,-58.566910518143544
78335,-9.447975813043977,-59.269433561058136
78338,-10.845110305503958,-61.46020219146431
78340,-10.329327529090405,-58.496807859816265
78345,-11.137907474880812,-58.61019611625611
78350,-12.130307200299065,-57.998921444199546
78360,-13.726726915764589,-57.908348215808076
78361,-15.594053802773432,-56.11643428485359
78365,-13.543400052390028,-58.808191851767575
78370,-14.779770956593294,-57.29385453891894
78380,-14.728321754761758,-57.04935061906149
78390,-15.069536524574875,-57.187765718121476
78398,-15.330308584541646,-57.20108733020316
78400,-14.377597702807696,-56.45862445365628
78402,-14.381058704968954,-56.401158674295054
78410,-14.513116110118148,-56.48703457303072
78415,-14.365540146996002,-56.97466012356252
78420,-14.460089676675953,-56.842694760219835
78425,-14.488749615691155,-57.03736592331844
78430,-14.45246234638014,-56.80464529140045
78435,-13.513293550631634,-56.7233867932055
78445,-13.010856838220196,-57.102106133331674
78450,-13.811909413182786,-56.08321769268831
78453,-13.804589501404607,-55.275465329548666
78455,-13.066932709409706,-55.932542791808736
78460,-14.712726951281518,-56.315191309999754
78470,-14.834681946431642,-56.38532021969084
78480,-15.199589388505151,-56.36694095815544
78490,-15.240572318292363,-56.48629328148877
78500,-10.804773825870669,-55.457710496152515
78505,-10.586222381299807,-55.11429679364139
78508,-10.310601820328687,-55.404855127740255
78510,-11.008064132928315,-55.24365918960272
78515,-10.616297326127217,-55.81061910383135
78518,-10.477499999999964,-56.07805999999994
78520,-9.948276680421026,-54.90127047893781
78525,-10.144574145793701,-54.869792959298294
78528,-9.97568264413675,-55.17406986024914
78530,-10.248915063501807,-54.9093311180316
78535,-11.080844765994327,-54.519164880384416
78540,-11.504137772643933,-54.87562640424401
78543,-11.531251108353345,-54.36837305374469
78545,-11.97346505748236,-55.280416504287295
78548,-10.869665820764599,-55.12934713556868
78550,-11.853803043353983,-55.503545408785854
78551,-11.787940890971115,-55.47167341186526
78552,-11.83455242799876,-55.508109883918124
78553,-11.82492077765351,-55.51680619450829
78555,-11.845244095509214,-55.528178986319666
78556,-11.866928762786964,-55.516922606819165
78557,-11.874715146405201,-55.50053593310991
78558,-11.942501085472195,-55.51252878125618
78559,-11.910930485486167,-55.506914085900156
78560,-11.558653788285849,-57.34977610720992
78563,-11.299600093479507,-56.79221455382541
78565,-9.850183497966544,-57.822948986807894
78570,-11.391035145244693,-57.321031068694104
78573,-12.730236325949065,-56.51946937964816
78575,-11.238039550036392,-57.51688146166099
78578,-12.209356507067442,-56.139264782373736
78579,-12.230122745140662,-56.6483329182714
78580,-9.902096283770888,-56.14798246464175
78587,-9.966516824949288,-55.82367240407808
78590,-9.696548460783545,-56.60884628098378
78593,-9.979483347743496,-57.44993238972146
78595,-9.556751115440266,-57.392499427239635
78600,-15.878862656849211,-52.27357365971642
78610,-16.76517972190531,-52.836350474399495
78613,-16.48808199266851,-52.69858627244755
78615,-16.85899279055871,-53.03423527198579
78620,-15.690866151699217,-52.83601182510376
78625,-14.912518702749328,-53.019646124599994
78628,-14.800173077917144,-53.611985646481685
78630,-14.443594117719893,-52.83289954139514
78635,-14.062202729797061,-52.20445915381339
78638,-13.989457725919248,-51.79670870925487
78640,-13.542298711925342,-52.2715176549458
78643,-12.569805405342084,-52.249778856281885
78645,-10.01332692956116,-51.11994275839559
78650,-10.766738492326773,-50.943438242116386
78652,-10.634294158302133,-51.576750870962
78655,-10.87271655787372,-51.63671620309029
78658,-11.068413678505955,-51.83305506960601
78660,-11.220695782312623,-50.66614796169693
78663,-10.797265494155289,-52.73422464448911
78664,-10.64880084980424,-52.73732728827222
78665,-11.679428518842505,-51.37675429719135
78668,-12.091253070333876,-51.39437392920913
78670,-11.609239495740091,-50.81710150700642
78674,-12.315702637661675,-50.96898115452145
78675,-12.918450883311417,-51.79902937542778
78678,-12.24335622327465,-51.59296235351379
78680,-14.39272352478302,-51.002328273511665
78685,-15.724665873318244,-51.834832806422504
78690,-14.666464349143078,-52.35393109184135
78695,-16.199845148124506,-52.55727257445908
78698,-15.900995496943452,-52.257248170836846
78700,-16.467956080761542,-54.63142675976168
78705,-16.45947573662188,-54.650657433591654
78710,-16.455997657734205,-54.639754693200004
78711,-16.440095056159038,-54.662832623606654
78714,-16.43979481252282,-54.63348663836693
78715,-16.44192914806397,-54.63856592999032
78716,-16.43985343539315,-54.64136584931737
78717,-16.44537952169399,-54.62978224721799
78718,-16.456011532145897,-54.62850249435125
78719,-16.43237012989782,-54.626050377603995
78720,-16.445652587646194,-54.62413120212559
78721,-16.43638573373723,-54.619282554609754
78725,-16.44598256252418,-54.61502697926298
78730,-16.461470480410167,-54.60891592576868
78731,-16.44512176375078,-54.60960265222534
78734,-16.478125252818348,-54.61882846303847
78735,-16.477306814796858,-54.593169939269664
78736,-16.470374647238728,-54.57044400874257
78739,-16.46535971078275,-54.638562873013015
78740,-16.475635889827068,-54.61689999016239
78744,-16.485865742714523,-54.643157355675456
78745,-16.483262056476832,-54.64867802799849
78746,-16.476945587078635,-54.65704496210842
78747,-16.439950886590307,-54.6746621519744
78750,-16.45640284492965,-54.671343765316536
78752,-16.144749999999963,-54.661084999999964
78760,-16.34579505311171,-53.76318187898263
78770,-16.946129151708693,-53.53109550892496
78773,-16.514101321752285,-54.27714725414908
78775,-16.080891532483953,-53.55377603573231
78780,-17.31726008132974,-53.223327746417894
78785,-17.831339487997212,-53.28242914765829
78790,-17.20584411495066,-54.14593314010621
78795,-16.635911309973924,-54.45664136017813
78800,-15.828608569281172,-54.39147747426827
78810,-16.053197790277085,-54.888538440517756
78816,-16.162099101704502,-54.79512577540119
78820,-15.95127425196515,-54.985215952078036
78830,-15.809248226897083,-54.92192291932212
78835,-16.002895218369083,-54.91989815307692
78840,-15.550756301366505,-55.17606019140091
78850,-15.542518572911552,-54.29976942741651
78855,-14.66099971616578,-54.7776620277704
78860,-14.924948691098662,-54.97301707106663
78870,-14.379562568914997,-54.05867213555141
78875,-13.18276206702451,-53.265545973880535
78880,-12.288099376976312,-55.29699062887611
78885,-12.375897314455672,-54.92875189573694
78888,-13.016623505122645,-55.171943316799364
78890,-12.57213395759066,-55.71451568754791
78896,-14.316047506945742,-50.276245687217
79002,-20.459926314581125,-54.61173109941503
79003,-20.469976766540103,-54.59666017826422
79004,-20.4732757768553,-54.60938795111063
79005,-20.472895100998677,-54.62570049978332
79006,-20.483338732520952,-54.638943233359804
79008,-20.458191658788422,-54.62451171129819
79009,-20.452048027255103,-54.62897406709354
79010,-20.4438174641613,-54.609106628949824
79011,-20.431567994511017,-54.60791125416599
79012,-20.421713641839236,-54.603070137545636
79013,-20.419314277607096,-54.590601669061016
79014,-20.422015615501945,-54.6034334307678
79015,-20.399294051262746,-54.58298271262577
79016,-20.407843519562615,-54.575036964048756
79017,-20.390883343235686,-54.569540556265686
79018,-20.38569989332291,-54.55065942204166
79020,-20.458253768528138,-54.59772469153679
79021,-20.452954288687177,-54.58744900816366
79022,-20.44272107574505,-54.59303684571319
79023,-20.430625933609818,-54.583443322054634
79031,-20.451700071088823,-54.57178607131569
79032,-20.437911497301805,-54.57446184730994
79033,-20.422784819908145,-54.57300216741958
79034,-20.423159710618485,-54.56401957327232
79035,-20.419464388259506,-54.55916113049603
79036,-20.435419798725388,-54.560835227583674
79037,-20.441124371253725,-54.53993324968605
79040,-20.46190489323988,-54.579462762983034
79041,-20.473539671490766,-54.578142898923126
79042,-20.484609606356635,-54.57057199717386
79043,-20.47125723802697,-54.56254374100773
79044,-20.47214945681272,-54.548597648993
79045,-20.461116910037784,-54.541787905939216
79046,-20.483293379345607,-54.55274623258176
79048,-20.49346980183505,-54.607761326100864
79050,-20.48668614567905,-54.60647980107663
79051,-20.486367758092847,-54.5931570299055
79052,-20.500058430359527,-54.58520628491055
79060,-20.509418952530677,-54.597246221900896
79062,-20.514528741657593,-54.57101014292045
79063,-20.523907605684588,-54.59022210920704
79064,-20.55186747040342,-54.58466046567141
79065,-20.551008773032887,-54.57457223994655
79070,-20.515427189998412,-54.61375145225018
79071,-20.529280997516114,-54.60913660720893
79072,-20.546062655021405,-54.606953912363906
79073,-20.550804031175534,-54.621512565234674
79074,-20.530876955099334,-54.63804071957778
79075,-20.552840192478797,-54.65065638473424
79076,-20.53828529677657,-54.65787022251701
79077,-20.550450462820645,-54.66279587786045
79080,-20.48953585964395,-54.622008691994544
79081,-20.50397368953487,-54.63145440756431
79082,-20.510182529354665,-54.642090030162606
79083,-20.52456333037959,-54.64428675878552
79084,-20.51923699700729,-54.649461389297734
79085,-20.52411375418223,-54.65704136836587
79086,-20.499468111389824,-54.64751284644464
79090,-20.477707649463678,-54.649543160399986
79091,-20.48366159370359,-54.665991104730544
79092,-20.49786194971983,-54.65611695321621
79093,-20.49755091883555,-54.68074428694084
79094,-20.51328251512369,-54.662381024886955
79095,-20.526799635799197,-54.66690693778403
79096,-20.518073278396322,-54.684190598051124
79097,-20.538041412075724,-54.67064967456991
79100,-20.456904681522104,-54.64678802096931
79101,-20.462586058862776,-54.65303413254893
79102,-20.452889206386857,-54.66419738378801
79103,-20.448047106254716,-54.67182234275242
79104,-20.462851386084587,-54.69103388856433
79105,-20.466162344896553,-54.70197187609452
79106,-20.44757041620232,-54.696278471322614
79107,-20.43232199650956,-54.672139206007905
79108,-20.47791574581992,-54.744221587487814
79110,-20.453390367929032,-54.63802140675387
79112,-20.44178101510919,-54.6559105602865
79113,-20.44147431474535,-54.666864909217786
79114,-20.417613011176748,-54.66241809915854
79115,-20.42904979865411,-54.654225862129515
79116,-20.41861835658618,-54.641442073539515
79117,-20.42197122703154,-54.629432122337064
79118,-20.429857399353573,-54.623145615305646
79125,-20.981461451885522,-54.503718322956225
79130,-21.79842220216581,-54.54346342674204
79134,-21.65447886454879,-54.431618536132724
79140,-21.458774911650938,-54.36564021303858
79150,-21.62280701449449,-55.164198002677736
79152,-21.726511906928483,-55.499311010953356
79170,-20.935281510237854,-54.963196579894685
79180,-20.455459585844785,-53.75418231636182
79190,-20.440202905332107,-54.86445992626629
79200,-20.4676193020492,-55.78309095047352
79208,-20.126883258376385,-55.389101299112504
79210,-20.49294285695594,-55.80216136124289
79215,-20.684669625806336,-55.28103656834089
79220,-21.162006139244163,-55.828588522590806
79230,-21.465810035141246,-56.10071645372363
79240,-21.48088262281061,-56.14884117173597
79260,-22.101009541889894,-56.53751823538705
79270,-21.989173413934324,-57.011486786141916
79280,-21.686269276680257,-57.86521030449083
79290,-21.126740609138764,-56.486943260234575
79300,-19.003139295356377,-57.65168057327188
79301,-19.003250880835076,-57.6496945516797
79302,-19.001945178502705,-57.64774895026874
79303,-19.00287889903145,-57.6439573351087
79304,-19.00349139262501,-57.635517646873566
79310,-19.01337461855665,-57.63673839583467
79311,-19.01978500397916,-57.641782772611414
79320,-19.020524075994402,-57.656458992217914
79321,-19.03537246820829,-57.651324334194605
79330,-19.001679466992762,-57.654848924414765
79331,-19.002500027240778,-57.66048831385217
79332,-19.011686553159592,-57.656029340247876
79333,-19.00475722446256,-57.66881574663381
79370,-19.009274336384372,-57.60379480051538
79380,-20.238080566923223,-56.39545861043506
79390,-20.550505756340815,-56.67835671179238
79400,-18.50726515886232,-54.74875310212911
79410,-18.100006540471696,-54.5517524207499
79415,-17.583081258667857,-54.75440937892411
79420,-19.534726911066024,-54.04240605753879
79424,-19.014033253287685,-53.90088877459384
79428,-18.67978990369681,-53.638761148836856
79430,-19.909944722599906,-54.36436481330819
79440,-20.100770545040934,-54.43548223739681
79450,-19.956115519311076,-54.890026447055384
79460,-19.81640391234905,-54.88471208002956
79470,-19.432999545897037,-54.987603642818456
79480,-18.916366107497048,-54.84730055046417
79490,-19.38405301366748,-54.57840194258982
79500,-19.67394902539022,-51.192879592419196
79530,-18.325810509057316,-53.710354882538915
79540,-19.108655030412173,-51.75750386596616
79550,-18.540974232449354,-53.13274009236256
79556,-19.02938439543359,-53.014672791970796
79560,-18.798215592177247,-52.62904866109051
79570,-20.080651275371533,-51.10642297448528
79580,-19.740937904909206,-51.92984405697554
79590,-20.35427031130398,-51.44674258055496
79600,-20.781094621426742,-51.70839956070066
79601,-20.785575442330487,-51.70515511868423
79602,-20.785351788218343,-51.700514165944966
79603,-20.793151052320894,-51.69647648595743
79604,-20.786354097239247,-51.691087387656815
79610,-20.793106898728674,-51.68654733580692
79611,-20.804009200900833,-51.681376307928176
79612,-20.79116945944313,-51.65967833178099
79620,-20.79828120127153,-51.70497028084253
79621,-20.805579917076816,-51.7146310524536
79622,-20.809935466138576,-51.68374787637502
79630,-20.79929555989981,-51.729934787483565
79640,-20.781403742179307,-51.71846066660606
79641,-20.769835866839884,-51.70294035877299
79645,-20.774539602196153,-51.69252900772131
79648,-20.325796741358253,-51.31000726686248
79654,-20.78833288880478,-52.06038271529206
79670,-21.26624262335363,-52.06609443412147
79680,-20.4411493986052,-52.87735307459614
79690,-21.303031710720877,-52.82583328555705
79700,-22.37806431372837,-54.509240046926905
79710,-22.409702081564365,-54.44501732191913
79712,-22.493329751103225,-54.46305520752318
79720,-22.479983304653945,-54.30837276759551
79730,-22.417686307794376,-54.229973123351876
79740,-22.305823833391923,-53.824944632838566
79742,-22.385330182396334,-53.59466428729488
79745,-22.65491694658245,-53.85771182540025
79750,-22.247795402944273,-53.34735455657626
79758,-21.757530804448386,-53.26869050693442
79760,-22.296779477943822,-53.269521436435724
79765,-22.486767515758615,-53.35147606876572
79770,-22.18376200255853,-52.71823908697343
79780,-21.71564725739331,-52.422685366822215
79785,-22.155563376147214,-53.77800467267232
79790,-22.251682541511787,-54.16017129885406
79792,-22.264395563514544,-54.22531214269668
79800,-22.226603346674786,-54.81154945942509
79801,-22.2281700027965,-54.807350261691745
79802,-22.231132946968838,-54.807906544769374
79803,-22.227034485425463,-54.81972350699056
79804,-22.22570680692646,-54.81323714917031
79805,-22.22453825009702,-54.809185246582736
79806,-22.226198002951012,-54.8039855135405
79810,-22.233648808799337,-54.80374658634335
79811,-22.238654920696597,-54.80398496363786
79812,-22.245674086315823,-54.8093865288946
79813,-22.25427859501532,-54.81174167970847
79814,-22.24168357414071,-54.82101302725157
79815,-22.241391725736822,-54.74929124574227
79820,-22.229167486262845,-54.82703125395894
79821,-22.21467186660031,-54.853950083004506
79822,-22.229622377486454,-54.839635230116535
79823,-22.215327311805332,-54.83513016636891
79824,-22.22355041829654,-54.81411231813863
79825,-22.21870381651743,-54.81302400067921
79826,-22.2114275489271,-54.807585756504274
79827,-22.213913304863368,-54.811256849791754
79830,-22.22190902409986,-54.79119493345798
79831,-22.21454318095158,-54.78725984860318
79833,-22.218977906458345,-54.76793035844066
79837,-22.261836629574532,-54.77227772403278
79839,-22.25292342931711,-54.787786078414335
79840,-22.23678607602293,-54.78634075648919
79841,-22.22761602653864,-54.763988950602815
79842,-22.239702841511658,-54.75444992919999
79843,-22.24044529912007,-54.73812276727682
79862,-22.131550554013796,-54.614694341212555
79864,-22.08620148673136,-55.35035128760521
79878,-22.134252745586316,-54.61852778088128
79880,-22.041316571142396,-54.606972773775595
79890,-22.0757729596108,-54.78812673899707
79894,-21.981649507710284,-54.676639780055396
79896,-22.033517420015855,-54.7444936723457
79900,-22.50904359141813,-55.73242926835831
79901,-22.49973035782981,-55.73269808618123
79902,-22.514040739572106,-55.72363312670391
79903,-22.512289387153597,-55.70672540964989
79904,-22.533201139020477,-55.724382663190354
79905,-22.553063369712653,-55.71067978600786
79906,-22.562058824854066,-55.692148790223264
79907,-22.577228048746605,-55.67917527842659
79909,-22.620252432503307,-55.62833176241239
79910,-22.190259616749568,-55.94919773928255
79920,-22.564357816882683,-55.154162561955715
79925,-23.892317950135578,-55.429478702335274
79930,-22.95339780504423,-55.61759557539436
79932,-23.025169999999946,-55.58860999999996
79935,-23.974324875540894,-55.037985853715966
79940,-22.63266113161193,-54.82403489196629
79944,-22.498654407657632,-54.758225623587904
79950,-23.061076396934162,-54.20037679183217
79955,-22.859470882817913,-54.60402933559914
79960,-23.68096154176558,-54.56262258401755
79965,-23.47461326906395,-54.179281524883415
79970,-23.78377888169342,-54.281199135694145
79975,-23.635139471161633,-55.017107463670186
79980,-23.938121835360043,-54.28877541929928
79985,-23.89173199485784,-54.40728767302374
79990,-23.09189651161822,-55.227762226890384
79995,-23.271444714392516,-55.53024329869917
80002,-25.43956346710718,-49.26196284595192
80006,-25.43398273327946,-49.259927000836726
80010,-25.43364816532121,-49.26917337587714
80011,-25.431450820156908,-49.269582037047755
80020,-25.430044083996442,-49.271257314577674
80030,-25.41703885144276,-49.26076000637536
80035,-25.405785334416084,-49.25264477086644
80040,-25.418049427772548,-49.248773418631316
80045,-25.425730165257566,-49.25391641223166
80050,-25.43598802600232,-49.242692326351815
80060,-25.42963241666681,-49.26131687338104
80061,-25.43361733749783,-49.260252206215036
80101,-25.43659466166545,-49.26618735607949
80210,-25.440487711584137,-49.244403876668756
80215,-25.44821891104932,-49.254297223453136
80220,-25.456349625618472,-49.26500692384353
80230,-25.44157136040363,-49.26687451387349
80231,-25.43956346710718,-49.26196284595192
80240,-25.448990860825614,-49.28860985729242
80249,-25.44938172410421,-49.293209063563936
80250,-25.443619109810193,-49.276854859939675
80310,-25.45693388285516,-49.309454983953636
80320,-25.46058118638143,-49.294363866810166
80330,-25.4699735553138,-49.30737230197128
80370,-25.435891498470788,-49.301322350251105
80410,-25.431322500860052,-49.279218853975614
80420,-25.437577798221536,-49.281917193320346
80430,-25.430144074286265,-49.28531986744622
80440,-25.44415869735422,-49.29671489662178
80510,-25.421977539487486,-49.278712188677964
80520,-25.41068095219209,-49.2771860322149
80530,-25.416404434412815,-49.26781099812907
80540,-25.40629819687705,-49.26049870142462
80610,-25.469955086957725,-49.28982106037588
80611,-25.563293797027175,-49.31312942810658
80620,-25.45888097171207,-49.284894008186754
80627,-25.563189041184827,-49.31288867937343
80630,-25.478571579823353,-49.26959282398755
80710,-25.428323460810223,-49.29981790225272
80730,-25.433759382431628,-49.29776849784536
80740,-25.441786531480886,-49.311076015365074
80810,-25.416399052821408,-49.29134397540303
80820,-25.4087077058625,-49.29521025526839
81010,-25.47926849511713,-49.27985206363187
81020,-25.489784860457984,-49.287777552631
81030,-25.483878697680172,-49.272408707514224
81050,-25.490559269496057,-49.3020273557388
81070,-25.48933940885059,-49.303836794009264
81110,-25.50251900304164,-49.29085375296363
81130,-25.504914633007544,-49.300033836577406
81150,-25.517853606692242,-49.30110056045463
81170,-25.51602050875533,-49.32413785458697
81200,-25.437196092611366,-49.332558792176
81210,-25.444532403869676,-49.32917298963485
81220,-25.460704580502075,-49.32393195941993
81230,-25.461270596046393,-49.33676425400148
81240,-25.475086255463356,-49.33639876547837
81250,-25.48018199892602,-49.34449549226665
81260,-25.4822066546661,-49.3524267635249
81265,-25.471589462119105,-49.3648877967405
81270,-25.45478218398842,-49.349865368869104
81280,-25.439849104802,-49.35266254383028
81290,-25.44551730319054,-49.36584289871636
81295,-25.431636703993327,-49.38115550805007
81305,-25.505590790036372,-49.325058554499
81310,-25.497681848526923,-49.31739470448255
81312,-25.504228283498687,-49.30942578859704
81315,-25.507942531561717,-49.32467957443913
81320,-25.476488477709097,-49.32116194845892
81330,-25.48560734807952,-49.32836141487462
81350,-25.501030850103422,-49.33313993830729
81420,-25.43803596113457,-49.276961376219006
81450,-25.496536487339647,-49.34796123069205
81452,-25.504275212358714,-49.35378744071543
81460,-25.540551776875077,-49.33432433759196
81470,-25.56839178277983,-49.33587029234281
81480,-25.561809605240065,-49.325064109930096
81490,-25.587572235495845,-49.33053548025755
81495,-25.593551031667907,-49.33656113582667
81510,-25.468293006199442,-49.24281926237234
81520,-25.46172885939091,-49.23992036516673
81530,-25.46101647360314,-49.23106387131831
81540,-25.466933727604214,-49.22156689032487
81550,-25.483655349646362,-49.20993791702488
81560,-25.48678362877712,-49.217558003508486
81570,-25.4811560727919,-49.23120920834911
81580,-25.49518196225445,-49.220452866492025
81590,-25.48597930430846,-49.20203260555278
81610,-25.478717171898122,-49.246115918287956
81630,-25.483030814887623,-49.25480361170288
81650,-25.492494769533142,-49.23598691501028
81670,-25.496893465578342,-49.249726241262465
81690,-25.56690418746555,-49.30911494692522
81710,-25.497600474270467,-49.26640249620493
81720,-25.51367322597389,-49.25560607832763
81730,-25.508622878279315,-49.226688173955246
81750,-25.517958758362607,-49.241322268367675
81770,-25.52787394675076,-49.24112497530738
81810,-25.507014183111192,-49.27596297946231
81820,-25.517906274199436,-49.280643213215164
81825,-25.52842354569411,-49.27549000055634
81830,-25.51720041685248,-49.26443347894971
81850,-25.53367627801888,-49.2478172202169
81860,-25.537274334519633,-49.24021401147147
81870,-25.52833362277842,-49.28873469667295
81880,-25.53831601990526,-49.2933382577417
81900,-25.539419304830485,-49.278123419246675
81910,-25.532443548837264,-49.26485050867499
81920,-25.540845338415963,-49.255337769531344
81925,-25.548198431938516,-49.26600514643192
81930,-25.56171358136955,-49.2808171144202
81935,-25.55703005089981,-49.2537972626154
81940,-25.566575306913016,-49.29082189438951
81945,-25.5997088755122,-49.31224966457964
82010,-25.42485201549881,-49.32593624014928
82015,-25.416681874785503,-49.33623045442169
82020,-25.403143863860652,-49.323823255946415
82025,-25.414553698714805,-49.3143601532815
82030,-25.396145693399628,-49.322472669876
82100,-25.396559786668536,-49.29638310677663
82110,-25.389755516121042,-49.28999175306088
82115,-25.382203592735525,-49.29225525808937
82120,-25.392913497502253,-49.27874123133872
82130,-25.37860169525331,-49.27700666451329
82200,-25.396575894552843,-49.26576244564952
82210,-25.386123525611538,-49.26405529364063
82220,-25.366232816434117,-49.268408726171145
82250,-25.443360995556603,-49.27948462003007
82300,-25.420958481189384,-49.347410028410124
82305,-25.430776524849247,-49.354148505461325
82310,-25.422299749332044,-49.35872564323976
82315,-25.412063650373128,-49.35638685367505
82320,-25.404556648781742,-49.34546729400173
82400,-25.394747235498823,-49.34443757980696
82410,-25.381120171878035,-49.33014689439227
82500,-25.391583500935134,-49.26079744885495
82510,-25.399872090209236,-49.240868724359665
82515,-25.395684474976697,-49.229948642263295
82520,-25.414543906885584,-49.22987562552675
82530,-25.427581196815343,-49.23444994917493
82540,-25.393889538583995,-49.25079721106639
82560,-25.3859849919381,-49.244508505962024
82580,-25.386334271712197,-49.23610973299099
82590,-25.389056026057425,-49.193960455910094
82600,-25.392224548744732,-49.21712218006658
82620,-25.383155096847286,-49.22147656655173
82630,-25.376907431944,-49.213421413017585
82640,-25.376941287989244,-49.23529486864066
82650,-25.373430766248095,-49.24552314564656
82700,-25.37491858715452,-49.258476677726215
82710,-25.356616682146388,-49.25621888053575
82720,-25.361830924773393,-49.230141715263066
82800,-25.434402408881805,-49.226703504712354
82810,-25.437249840911985,-49.21243592752115
82820,-25.417945903851344,-49.20678980584237
82821,-25.42351364795971,-49.215176959235066
82840,-25.401757949533323,-49.20601254689087
82860,-25.38487293030204,-49.197574147281834
82900,-25.44579626219405,-49.22385136195065
82920,-25.44942785395571,-49.20678835968131
82930,-25.457664354011886,-49.20575389383196
82940,-25.457666569768072,-49.21739574951018
82950,-25.450606401415982,-49.217449817280134
82960,-25.466865303807506,-49.20735939336572
82970,-25.473758562803095,-49.203484864748276
82980,-25.471092281183676,-49.19449260278103
82990,-25.460366919037845,-49.19678771208675
83000,-25.537466117664128,-49.201872737434385
83005,-25.538499348815012,-49.19950992683624
83010,-25.542326473535166,-49.18219514723537
83015,-25.5624037594301,-49.17116237789533
83020,-25.55842134362274,-49.195697020152195
83021,-25.605881615814354,-49.25221325883797
83025,-25.557996030672427,-49.20829633143527
83030,-25.53801004403369,-49.214215089259326
83035,-25.523659951314187,-49.2058234943275
83040,-25.519002601110362,-49.192980370956334
83045,-25.51287711289878,-49.1837265499
83050,-25.499611064183387,-49.177153314300135
83055,-25.483718671649594,-49.16747344512127
83060,-25.49258834625179,-49.14306522953388
83065,-25.5110022056631,-49.16173908447372
83070,-25.520219665355693,-49.12503305036287
83075,-25.533598155228834,-49.090135964515824
83085,-25.547216322850392,-49.149678957163644
83090,-25.607891944794627,-49.167359154917285
83091,-25.64774351148683,-49.175371972653195
83095,-25.69865518476562,-49.14725917181937
83115,-25.70067113354757,-49.14698171189292
83116,-25.662771489327053,-49.09909248635859
83190,-25.920443913915797,-49.17451984980257
83203,-25.516972963675986,-48.510715623194365
83206,-25.526098993795372,-48.52292820313947
83209,-25.543156176940684,-48.5344289063949
83212,-25.555554232448603,-48.55426599873987
83215,-25.5672665993883,-48.56507587887401
83218,-25.577998004570073,-48.576779887124886
83220,-25.528513967960983,-48.518493830814144
83221,-25.520025797148815,-48.53487613865823
83250,-25.553422935090403,-48.62752422974046
83252,42.18400274298598,-8.723762147513938
83255,-25.640064483362192,-48.427670499261836
83260,-25.813132721140192,-48.53630463973458
83280,-25.887866961664873,-48.58448614692999
83301,-25.44821992919462,-49.073680791446115
83302,-25.45176887501102,-49.103992942507574
83303,-25.43730263272427,-49.09267294285758
83304,-25.431781918835373,-49.057174049737206
83305,-25.447307432429135,-49.050549743303
83306,-25.455330306370577,-49.06611535740166
83307,-25.463425331932907,-49.063212044549005
83308,-25.485923832223204,-49.122272632511375
83309,-25.521347673788668,-49.091307987768985
83310,-25.45239448560388,-49.14008483325342
83311,-25.462788231432103,-49.13903436856638
83312,-25.466398003778966,-49.14738963707501
83314,-25.45192165610938,-49.15354761010624
83320,-25.432444344748024,-49.17709778395993
83321,-25.446809987466867,-49.17697276075929
83322,-25.45822497671693,-49.184972932901424
83323,-25.437225932288545,-49.19396558589783
83324,-25.425234868690325,-49.18911084076794
83325,-25.41514785414182,-49.180590285495875
83326,-25.400782005748173,-49.18511683700121
83327,-25.398094931342865,-49.160376455112726
83328,-25.418607113191005,-49.1508244181076
83330,-25.43127950080893,-49.15897627577145
83331,-25.441978954828226,-49.1606508070723
83350,-25.48218357288673,-48.829191318563346
83360,-25.354419800752268,-48.8792488743464
83370,-25.434704439196352,-48.7127535418243
83390,-25.29716208409316,-48.324484470429816
83401,-25.322037435281374,-49.23037206645084
83402,-25.34745740181999,-49.22194220493234
83403,-25.345410673395676,-49.21001568228525
83404,-25.362279124677574,-49.204195783195374
83405,-25.36373418271386,-49.19199132492246
83406,-25.3523888773218,-49.19005511072455
83407,-25.341577095815623,-49.183880805262014
83408,-25.36747499672607,-49.184199131513274
83409,-25.376300774349723,-49.18238228902093
83410,-25.3576111473919,-49.16301410727879
83411,-25.330174322304927,-49.149483389316465
83412,-25.36870869064595,-49.14390145453701
83413,-25.382570909889107,-49.168777163521916
83414,-25.29274240122656,-49.22278311923787
83415,-25.280467671379512,-49.21563243668574
83420,-25.371403602773075,-49.076907117765025
83425,-25.39299943444361,-49.02960304918533
83430,-25.34239806590039,-49.08604295836131
83450,-25.210806054806167,-49.111757263590974
83480,-24.972411402943333,-49.06251849434401
83490,-24.666145933248302,-48.97991927475517
83501,-25.312880860427637,-49.29186432419761
83502,-25.31789810713255,-49.27838207234502
83503,-25.330327586838596,-49.27637136150132
83504,-25.333988375905772,-49.26579300674164
83505,-25.342888102003744,-49.24992498162894
83506,-25.3427927223759,-49.273717250233695
83507,-25.341809441562496,-49.295567613194905
83508,-25.37389021195024,-49.30792182469664
83511,-25.34918520267329,-49.30093726773039
83512,-25.316804675791435,-49.307871133287925
83513,-25.294492263479167,-49.302230106715726
83514,-25.263049929709208,-49.30136327695416
83535,-25.375606922660342,-49.3860112966698
83540,-25.180768393805682,-49.31657303541071
